molecule_chembl_id,activity_value_nm,standard_type,canonical_smiles,molecule_pref_name,standard_units,pchembl_value,log_activity,activity_class,activity_category,compound_name
CHEMBL5169943,164.9,IC50,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C3CCCC3)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,,nM,6.78,2.217220655644519,1,Moderately Active,
CHEMBL5170278,608.0,IC50,Nc1ccc(C#Cc2cc(F)c3c(c2)C(=O)N(C(C(=O)Nc2nccs2)c2ncn4c2CCC4)C3)cn1,,nM,6.94,2.783903579272735,1,Moderately Active,
CHEMBL5170376,2068.0,IC50,CC(C)c1cnc(N2CC(C(=O)N(C)C)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,9.05,3.315550534421905,0,Weakly Active,
CHEMBL5170519,10.0,IC50,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,,nM,8.0,1.0,1,Very Active,
CHEMBL5170653,57.8,IC50,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(Cl)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,,nM,7.24,1.761927838420529,1,Active,
CHEMBL5170694,143.3,EC50,COc1cc(N2CCN(CCCCCCCCCCCCNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)ccc1Nc1ncc2c(C)cc(=O)n(-c3cccc(NC(=O)C(C)C)c3)c2n1,,nM,6.84,2.1562461903973444,1,Moderately Active,
CHEMBL51707,13.0,IC50,Fc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,nM,7.89,1.1139433523068367,1,Active,
CHEMBL5170804,246.0,IC50,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,,nM,6.61,2.3909351071033793,1,Moderately Active,
CHEMBL5170965,86.33,IC50,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@H]1CCCN1C,,nM,7.06,1.9361617409111576,1,Active,
CHEMBL5171139,460.0,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O,,nM,6.34,2.662757831681574,1,Moderately Active,
CHEMBL517123,28.0,IC50,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,GSK-182497A,nM,7.55,1.4471580313422192,1,Active,GSK-182497A
CHEMBL517127,3.311,IC50,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,8.48,0.5199591807520684,1,Very Active,
CHEMBL517130,9.0,IC50,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(N)=O,,nM,8.05,0.9542425094393249,1,Very Active,
CHEMBL5171318,165.51,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,,nM,6.87,2.2188242386774024,1,Moderately Active,
CHEMBL5171983,209.0,IC50,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,,nM,6.68,2.3201462861110542,1,Moderately Active,
CHEMBL5172236,101.781,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3ccsc23)CC1,,nM,8.19,2.0076667135086694,1,Moderately Active,
CHEMBL5172245,6.45,IC50,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,,nM,8.16,0.8095597146352678,1,Very Active,
CHEMBL5172251,38.3,IC50,CCc1cc(Nc2ncc(Cl)c(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,,nM,7.26,1.5831987739686226,1,Active,
CHEMBL5172338,22.6,IC50,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1,,nM,7.65,1.354108439147401,1,Active,
CHEMBL5172573,0.9,IC50,CN1CCN(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,,nM,9.05,-0.045757490560675115,1,Very Active,
CHEMBL5172587,2103.5,IC50,CC(C)c1ncc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,8.74,3.3229425163530153,0,Weakly Active,
CHEMBL5172668,30.5,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,,nM,8.15,1.4842998393467859,1,Active,
CHEMBL5172794,215.1,IC50,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,,nM,6.37,2.3326404103874627,1,Moderately Active,
CHEMBL5172973,578.6,EC50,COc1cc(N2CCN(CCCCCCCCCCCCNC(=O)CC34CC5CC(CC(C5)C3)C4)CC2)ccc1Nc1ncc2c(C)cc(=O)n(-c3cccc(NC(=O)C4CC4)c3)c2n1,,nM,6.24,2.762378429311964,1,Moderately Active,
CHEMBL5173070,571.55,IC50,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cn[nH]c5c4)n3)cc2)CC1,,nM,7.37,2.7570542290869438,1,Moderately Active,
CHEMBL5173075,460.0,IC50,c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,,nM,6.34,2.662757831681574,1,Moderately Active,
CHEMBL5173408,27544.15,IC50,O=C(Cc1csc2nc3ccccc3n12)Nc1cccc2ccccc12,,nM,7.05,4.440029374785017,0,Inactive,
CHEMBL5173449,122.0,IC50,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,,nM,6.91,2.0863598306747484,1,Moderately Active,
CHEMBL5173517,527.4,IC50,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,10.0,2.7221401254574156,1,Moderately Active,
CHEMBL5173534,137.0,IC50,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccnc(Cl)c2)cc1Nc1nccc(-c2cn(CCCO)c3ccccc23)n1,,nM,6.13,2.1367205671564067,1,Moderately Active,
CHEMBL5173596,45138.35,IC50,COc1cc2ncnc3c2cc1OCCOCCOc1ccc(Cl)c(c1)N3,,nM,4.15,4.654545679708688,0,Inactive,
CHEMBL5173701,1.8,IC50,CN1CCC(c2ccc(-c3ccc4ccn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,,nM,8.74,0.25527250510330607,1,Very Active,
CHEMBL5173715,4.65,Kd,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C(=O)CCOCCOCCOCCOCCOCCNc2ccc3c(c2)C(=O)N(C2CCC(=O)N(C)C2=O)C3=O)CC1,,nM,8.19,0.667452952889954,1,Very Active,
CHEMBL5173862,120.0,IC50,N#CC1=C(c2ccccc2)Nc2c(c(-c3cccs3)nn2-c2ccccc2)C12C(=O)Nc1ccc(Cl)cc12,,nM,6.92,2.0791812460476247,1,Moderately Active,
CHEMBL5173979,93.5,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(Cl)cccc2C1=O,,nM,8.4,1.9708116108725178,1,Active,
CHEMBL5173986,435.0,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccccc3)cc2C1=O,,nM,7.7,2.6384892569546374,1,Moderately Active,
CHEMBL51741,5.15,IC50,C=CC(=O)Nc1ccc2ncnc(N3CCc4ccc(Br)cc43)c2c1,,nM,9.4,0.7118072290411911,1,Very Active,
CHEMBL5174109,304.0,IC50,CN(C)CCN(C)c1ccc(Nc2ncc3cc(CNc4ccccc4)n(C4CCCC4)c3n2)cc1,,nM,6.52,2.482873583608754,1,Moderately Active,
CHEMBL5174232,391.0,IC50,COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncc2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,,nM,6.41,2.5921767573958667,1,Moderately Active,
CHEMBL5174372,4020.0,IC50,Cn1ccc2cc(Nc3ncnc4ccc(N)cc34)ccc21,,nM,5.4,3.60422605308447,0,Weakly Active,
CHEMBL5174418,0.26,IC50,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,,nM,9.59,-0.585026652029182,1,Very Active,
CHEMBL5174629,5105.0,IC50,CC(C)c1cnc(N2CC[C@@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,6.97,3.707995746422929,0,Weakly Active,
CHEMBL5174995,40.485,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3ccsc23)CC1,,nM,7.69,1.607294143612198,1,Active,
CHEMBL5175033,13.5,Kd,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(C(=O)CCCCCCCCCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](c2cc(C)no2)C(C)C)c2ccc(-c3scnc3C)cc2)CC1,,nM,7.77,1.130333768495006,1,Active,
CHEMBL5175316,87.0,IC50,COc1ccc(C(=O)Nc2cc(Nc3nccc(-c4cn(C)c5ccccc45)n3)c(OC)cc2N(C)CCN(C)C)nc1,,nM,7.06,1.9395192526186185,1,Active,
CHEMBL5175489,1.47,IC50,C=CC(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,,nM,8.83,0.1673173347481761,1,Very Active,
CHEMBL517585,50.0,IC50,CCN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,nM,7.3,1.6989700043360187,1,Active,
CHEMBL5175873,2.13,IC50,Cc1cc(Nc2ncnc3ccc(NC(=O)/C=C/CN(C)C)cc23)ccc1Oc1cc2nncn2cn1,,nM,8.67,0.3283796034387377,1,Very Active,
CHEMBL5175891,440.86,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,nM,6.08,2.644300696314782,1,Moderately Active,
CHEMBL5175924,220.0,IC50,CC#CC(=O)Nc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1,,nM,6.66,2.342422680822206,1,Moderately Active,
CHEMBL5176129,1.5,IC50,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(N)(=O)=O)n1,,nM,8.55,0.17609125905568124,1,Very Active,
CHEMBL5176295,490.6,IC50,COc1cc2ncnc3c2cc1OCCCCCCOc1ccccc1N3,,nM,6.31,2.690727543870367,1,Moderately Active,
CHEMBL5176460,1.8,IC50,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)C4)cc2)CC1,,nM,8.74,0.25527250510330607,1,Very Active,
CHEMBL5176561,450.0,IC50,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,,nM,6.35,2.6532125137753435,1,Moderately Active,
CHEMBL5176588,255.0,IC50,Cc1cc2cc(Nc3ncnc4ccc(N)cc34)ccc2[nH]1,,nM,6.59,2.406540180433955,1,Moderately Active,
CHEMBL5176854,32.14,IC50,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@@H]1CCCN1C,,nM,7.49,1.5070458724273257,1,Active,
CHEMBL5176897,16.1,IC50,CCS(=O)(=O)n1cc(-c2nc(Nc3cc(Cl)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2Cl)c2ccccc21,,nM,7.59,1.2068258760318498,1,Active,
CHEMBL5176920,1.11,IC50,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nccn2cn1,,nM,8.96,0.045322978786657475,1,Very Active,
CHEMBL5177023,16.0,IC50,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,,nM,8.7,1.2041199826559248,1,Active,
CHEMBL5177090,259.5,IC50,CNC(=O)c1cnc(Nc2ccnc(N3CC[C@@H](O)[C@@H](F)C3)n2)cc1NC(C)C,,nM,7.0,2.414137362184477,1,Moderately Active,
CHEMBL5177272,0.6,IC50,CN1CCC(c2ccc(-c3cc(F)c4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,,nM,9.22,-0.2218487496163564,1,Very Active,
CHEMBL5177306,0.9,IC50,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3ccccc3)C4)cc2)CC1,,nM,9.05,-0.045757490560675115,1,Very Active,
CHEMBL5177378,9.2,IC50,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,,nM,8.24,0.9637878273455552,1,Very Active,
CHEMBL5178180,0.34,IC50,C=CC(=O)N1CCN(C(=O)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)[C@H](C)C1,,nM,9.47,-0.46852108295774486,1,Very Active,
CHEMBL5178571,1.4,IC50,CN1CCC(c2ccc(-c3cc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4cc3F)cc2)CC1,,nM,8.85,0.146128035678238,1,Very Active,
CHEMBL5178703,8.13,IC50,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C,,nM,8.09,0.9100905455940682,1,Very Active,
CHEMBL5178707,2.98,IC50,Nc1ccc2ncnc(Nc3ccc4[nH]ncc4c3)c2c1,,nM,8.53,0.4742162640762552,1,Very Active,
CHEMBL5178754,4.0,IC50,CN1CCC(c2ccc(-c3ccc4cnn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,,nM,8.4,0.6020599913279624,1,Very Active,
CHEMBL5178865,3.4,IC50,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,,nM,8.47,0.5314789170422551,1,Very Active,
CHEMBL5178898,0.38,IC50,C=C(C(=O)N1CCN(C(=O)Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)[C@H](C)C1)C(F)(F)F,,nM,9.42,-0.42021640338318983,1,Very Active,
CHEMBL5178922,10.3,IC50,O=C(CCCCCCN1CC(c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)N=N1)NO,,nM,7.99,1.0128372247051722,1,Active,
CHEMBL5178971,0.28,IC50,CCN(C)C1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,,nM,9.55,-0.5528419686577808,1,Very Active,
CHEMBL5179023,10.0,IC50,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc2cc(CNc3ccccc3)n(C3CCCC3)c2n1,,nM,8.0,1.0,1,Very Active,
CHEMBL517907,11.0,IC50,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,GW680191X,nM,7.96,1.0413926851582251,1,Active,GW680191X
CHEMBL5179214,56.4,IC50,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C3CC3)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,,nM,7.25,1.7512791039833422,1,Active,
CHEMBL5179288,1200.0,IC50,N#Cc1ccc(O)c(-c2nc(NCc3ncccn3)c3ccccc3n2)c1,,nM,5.92,3.0791812460476247,0,Weakly Active,
CHEMBL5179357,0.65,IC50,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6nccnc6c5P(C)(C)=O)n4)cc3C)CC2)C1,,nM,9.19,-0.18708664335714442,1,Very Active,
CHEMBL5179495,115.9,IC50,CCS(=O)(=O)n1cc(-c2nc(Nc3cc(C(C)C)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2Cl)c2ccccc21,,nM,6.94,2.064083435963596,1,Moderately Active,
CHEMBL5179538,1681.15,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,,nM,5.62,3.2256064649361793,0,Weakly Active,
CHEMBL5179952,182.11599999999999,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,,nM,8.31,2.2603481028869474,1,Moderately Active,
CHEMBL5179954,1.19,IC50,Cc1cc(Nc2ncnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nncn2cn1,,nM,8.92,0.07554696139253074,1,Very Active,
CHEMBL5180070,3034.0,IC50,COc1cc2ncnc3c2cc1OCCCCCCOc1c(Cl)cccc1N3,,nM,5.52,3.4820155764507117,0,Weakly Active,
CHEMBL5180251,0.65,IC50,Nc1ccc2ncnc(Nc3ccc4[nH]ccc4c3)c2c1,,nM,9.19,-0.18708664335714442,1,Very Active,
CHEMBL5180289,49.0,IC50,CCN1CCN(c2ccc(-c3cc(F)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3)cc2)CC1,,nM,8.15,1.6901960800285136,1,Active,
CHEMBL5180325,25.17,IC50,Nc1ccc2ncnc(Nc3cccc4cc[nH]c34)c2c1,,nM,7.6,1.4008832155483628,1,Active,
CHEMBL5180388,0.11,IC50,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,,nM,9.96,-0.958607314841775,1,Very Active,
CHEMBL5180725,20.72,IC50,Cc1cc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/CN(C)C)cc23)ccc1Oc1cc2nncn2cn1,,nM,7.68,1.3163897510731954,1,Active,
CHEMBL5180778,10.5,IC50,CCS(=O)(=O)n1cc(-c2nc(Nc3cc(Cl)c(N4CCC(N5CCN(C)CC5)CC4)cc3C)ncc2Cl)c2ccccc21,,nM,8.33,1.021189299069938,1,Active,
CHEMBL5180830,52.0,IC50,O=C1c2cc(F)ccc2Nc2ccccc2N1Cc1ccccc1,,nM,7.28,1.7160033436347992,1,Active,
CHEMBL5180839,5.0,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C1=O,,nM,8.3,0.6989700043360189,1,Very Active,
CHEMBL5180894,0.83,IC50,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCCN(C)CC2)CC1,,nM,9.08,-0.08092190762392612,1,Very Active,
CHEMBL5180914,2.8,IC50,COc1cc2ncnc3c2cc1OCCOCCOCCOc1cc(F)c(Cl)cc1N3,,nM,8.89,0.4471580313422192,1,Very Active,
CHEMBL5180965,22.75,IC50,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1ccn2cnnc2c1,,nM,7.64,1.3569814009931311,1,Active,
CHEMBL5181037,6.54,IC50,COc1cccc2c1C(=O)C1=C(C2=O)c2c(O)cc(CO)cc2[C@@H](O)[C@@H]1O,,nM,8.18,0.8155777483242672,1,Very Active,
CHEMBL5181045,157.0,IC50,CCOC(=O)[C@H](Cc1c[nH]cn1)NCC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC,,nM,6.8,2.1958996524092336,1,Moderately Active,
CHEMBL5181237,3.76,IC50,Brc1cccc(Nc2ncnc3[nH]ccc23)c1,,nM,8.43,0.5751878449276611,1,Very Active,
CHEMBL5181437,141.9,IC50,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,,nM,6.85,2.151982395457474,1,Moderately Active,
CHEMBL5181469,0.54,IC50,C=CC(=O)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC,,nM,9.27,-0.26760624017703144,1,Very Active,
CHEMBL5181487,55.0,IC50,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2cc(CNc3ccccc3)n(C3CCCC3)c2n1,,nM,7.26,1.7403626894942439,1,Active,
CHEMBL5181684,32.1,IC50,CCc1cc(N2CCOCC2)c2cc1Nc1ncc(Cl)c(n1)-c1cn(S(=O)(=O)CC)c3cc(ccc13)OCCCCCCO2,,nM,7.49,1.506505032404872,1,Active,
CHEMBL5181694,25.92,IC50,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@@H]1CCCN1C,,nM,7.59,1.4136349971985558,1,Active,
CHEMBL5181848,127.937,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)nc3ccsc23)CC1,,nM,8.02,2.1069961627116887,1,Moderately Active,
CHEMBL5182231,50.75,IC50,O=C(Cc1ccccc1)Nc1cccc(-c2nc3n(c2-c2ccnc(Nc4ccc(N5CCOCC5)cc4)n2)CCS3)c1,,nM,7.45,1.7054360465852505,1,Active,
CHEMBL5182465,469.95,IC50,COc1cc2ncnc3c2cc1OCCOCCOc1cc(F)c(Cl)cc1N3,,nM,6.92,2.672051653937386,1,Moderately Active,
CHEMBL5182553,0.2,IC50,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)C4)cc2)CC1,,nM,9.7,-0.6989700043360187,1,Very Active,
CHEMBL5182567,1.29,IC50,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4[nH]cc(Br)c4c3)c2c1,,nM,9.42,0.11058971029924898,1,Very Active,
CHEMBL5182741,1721.5,IC50,CC(C)c1ncc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,8.66,3.2359070270406924,0,Weakly Active,
CHEMBL5183286,5.8,IC50,CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,,nM,8.92,0.7634279935629372,1,Very Active,
CHEMBL5183324,8.0,IC50,CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,,nM,8.4,0.9030899869919435,1,Very Active,
CHEMBL5183327,164.8,IC50,Nc1ccc2ncnc(Nc3cccc4c3CCCC4)c2c1,,nM,6.78,2.216957207361097,1,Moderately Active,
CHEMBL5183329,33860.0,IC50,COc1cc2ncnc3c2cc1OCCOCCOc1cccc(c1)N3,,nM,4.47,4.5296869537729165,0,Inactive,
CHEMBL5183664,25.18,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)CC1,,nM,7.7,1.401055725771844,1,Active,
CHEMBL5183865,41.0,IC50,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccc(F)cc5)n(C5CCN(C(=O)CO)CC5)c4n3)cc2)CC1,,nM,7.39,1.6127838567197355,1,Active,
CHEMBL5183924,9.6,IC50,C=C(F)C(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,,nM,8.02,0.9822712330395684,1,Very Active,
CHEMBL5183997,20.1,EC50,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(CCCCCCCCCCCCNC(=O)CC67CC8CC(CC(C8)C6)C7)CC5)cc4OC)nc32)c1,,nM,7.7,1.3031960574204888,1,Active,
CHEMBL5184048,175.0,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccn(C)n3)nc3ccsc23)CC1,,nM,6.9,2.2430380486862944,1,Moderately Active,
CHEMBL5184084,3000.0,IC50,CC(C)(/C=C(/C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,,nM,5.52,3.4771212547196626,0,Weakly Active,
CHEMBL5184313,275.1,IC50,COc1cc2ncnc3c2cc1OCCCCCCOc1cccc(Cl)c1N3,,nM,7.25,2.4394905903896835,1,Moderately Active,
CHEMBL5184539,8.5,IC50,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,,nM,8.4,0.9294189257142927,1,Very Active,
CHEMBL5184610,1.36,IC50,CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,,nM,8.87,0.13353890837021754,1,Very Active,
CHEMBL5184760,3.0,IC50,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC4)nc12,,nM,8.52,0.47712125471966244,1,Very Active,
CHEMBL5184813,95.91000000000001,IC50,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(CN4CCC(CO)CC4)cc3)ncc2Cl)CC1,,nM,7.91,1.9818638909913504,1,Active,
CHEMBL5184941,4098.0,IC50,CC(C)c1nnc(N2CC[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,7.8,3.612571954065176,0,Weakly Active,
CHEMBL5185036,30.18,IC50,CCc1ccc(C2=C(O)C(=O)C(c3ccc(CC)cc3)=C(O)C2=O)cc1,,nM,7.52,1.479719235439571,1,Active,
CHEMBL5185207,1120.5,IC50,CC(C)c1ccc(N2C[C@H](O)[C@H]2C)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,,nM,9.3,3.04941186087108,0,Weakly Active,
CHEMBL5185287,5010.0,IC50,CNc1ncc(C(C)C)c2cc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)ncc12,,nM,8.09,3.699837725867246,0,Weakly Active,
CHEMBL51853,8.065,IC50,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,nM,9.89,0.9066043717249803,1,Very Active,
CHEMBL5185330,685.2,IC50,COc1cc2ncnc3c2cc1OCCOCCOc1ccccc1N3,,nM,6.81,2.835817354293473,1,Moderately Active,
CHEMBL51854,3.801,IC50,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,,nM,8.42,0.5798978696031037,1,Very Active,
